texto,tipo
Obtiene Fiscalía General fallo condenatorio contra responsable de doble homicidio,4
"Aprehende Fiscalía General y presenta ante Juez a probable partícipe en homicidio de mujer, en Santa Cruz Xoxocotlán",4
"Obtiene Fiscalía General cinco sentencias condenatorias por diversos delitos en el Istmo, Costa y Valles Centrales",4
Vinculado a proceso otro probable implicado en el homicidio de exedil de Tlaxiaco: Fiscalía General,4
Fiscalía General realiza cateos para cumplimentar orden de aprehensión contra probable partícipe en el homicidio del exmunícipe de Tlaxiaco,4
Aprehende Fiscalía General a otro probable partícipe en el homicidio del ex edil de Tlaxiaco,4
Investiga Fiscalía General la probable comisión de delitos electorales,4
LOGRA FISCALÍA GENERAL SENTENCIA CONDENATORIA CONTRA COLOMBIANO POR HOMICIDIO,4
OBTIENE FISCALÍA GENERAL SENTENCIA CONDENATORIA POR EL DELITO DE HOMICIDIO CALIFICADO CON VENTAJA,4
OBTIENE FISCALÍA GENERAL VINCULACIÓN A PROCESO POR EL DELITO DE ROBO CON VIOLENCIA,4
"LOGRA FISCALÍA GENERAL VINCULAR A PROCESO A SUJETO ACUSADO DE HOMICIDIO, DETENIDO EN TLAXCALA",4
LOGRA FISCALÍA GENERAL VINCULACIÓN A PROCESO PARA TRES PERSONAS ACUSADAS DE SECUESTRO AGRAVADO,4
Fiscalía General ejecuta orden de aprehensión contra tres probables responsables de homicidio de líder sindical,4
Rescata Fiscalía General a víctima de secuestro; detiene a 3 probables responsables y los pone a disposición de Juez,4
Ejecuta Fiscalía General orden de aprehensión por el delito de feminicidio agravado,4
Logra Fiscalía General detener y vincular a proceso por el delito de homicidio con la agravante de responsabilidad médica,4
Logra Fiscalía General vincular a proceso por el delito de robo específico,4
Detiene Fiscalía General a distribuidores de drogas y desmantela el lugar donde las procesaban,4
Aprehende Fiscalía General a líderes de banda de robo de vehículos que operaban en la Ciudad de Oaxaca,4
Ejecuta Fiscalía General orden de reaprehensión por el delito de homicidio calificado,4
Inundaciones y daños materiales en Oaxaca por onda tropical No. 27,4
Ejecuta Fiscalía General orden de aprehensión por el delito de homicidio contra una mujer,4
Informa Fiscalía General sobre homicidio de empresario,4
OAXACA: encuentran sin vida a varón que ya había sido detenido por robo,4
Logra Fiscalía General la pena de 44 años de prisión por tentativa de feminicidio,4
"En la Cuenca, obtiene Fiscalía General vinculación a proceso por el delito de homicidio",4
"FGEO ejecuta orden de aprehensión contra probable responsable de violación y abuso sexual contra dos menores de edad, cometido en el Istmo",4
"En la Cuenca, logra Fiscalía General sentencia condenatoria por el delito de homicidio",4
Fiscalía de Oaxaca investiga probable responsabilidad de tres detenidos en homicidio de autoridades municipales de San Martín Peras,4
Logra Fiscalía General vinculación a proceso por el delito de violación equiparada,4
Logra Fiscalía General pena de 73 años de prisión por el delito de feminicidio,4
Logra Fiscalía General vinculación a proceso por el delito de secuestro,4
Ejecuta Fiscalía General otra orden de aprehensión por el delito de tentativa de feminicidio,4
"Ejecuta Fiscalía General otra orden de aprehensión contra M. A. S. C. y M. A. M. M. , por el delito de homicidio calificado",4
Ejecuta Fiscalía General orden de aprehensión por el delito de extorsión telefónica,4
Ejecuta Fiscalía General orden de aprehensión por el delito de parricidio,4
Sostiene Fiscalía General imputación por abuso de autoridad contra Policías Estatales por hechos en Tuxtepec,4
"Logra Fiscalía General sentencia condenatoria por los delitos de violación, violencia familiar y maltrato animal",4
Logra Fiscalía General vincular a proceso por el delito de secuestro,4
Logra Fiscalía General vinculación a proceso por el delito de secuestro cometido contra un niño,4
Logra Fiscalía General sentencia condenatoria de 40 años de prisión por el delito de feminicidio,4
Obtiene Fiscalía General sentencia condenatoria por los delitos de secuestro agravado e inhumación,4
Logra Fiscalía General condena de 20 años de prisión por el delito de parricidio,4
Logra Fiscalía General sentencia condenatoria de 15 años por el delito de despojo agravado en caso Chimalapas,4
Robo de 30 pesos mantiene en prisión a adulto octogenario en Tlalpan,4
Ejecuta Fiscalía General otra orden de aprehensión por el delito de homicidio,4
Aborto en Oaxaca será con un enfoque humanístico,4
Logra Fiscalía General sentencia de 15 años de prisión por el delito de homicidio,4
Obtiene Fiscalía General sentencia condenatoria de 210 años de prisión por los delitos de homicidio y tentativa de homicidio,4
Logra Fiscalía General sentencia condenatoria por el delito de homicidio en Puerto Escondido,4
Ejecuta Fiscalía General orden de aprehensión por tentativa de feminicidio,4
Logra Fiscalía General 3 sentencias condenatorias de 34 años de prisión por los delitos de homicidio y lesiones calificadas,4
Ejecuta Fiscalía General orden de aprehensión en Pinotepa por el delito de abuso sexual agravado,4
"Informa Fiscalía General que investiga robo, daños y posible abuso de autoridad en Tuxtepec",4
Logra Fiscalía General sentencia condenatoria de 78 años de prisión por el delito de feminicidio,4
Logra Fiscalía General sentencia condenatoria por el delito de homicidio en la Costa,4
Logra Fiscalía General vincular a proceso por el delito de secuestro agravado por hechos ocurridos en Tlaxiaco,4
Logra Fiscalía General vinculación a proceso por el delito de feminicidio,4
Ejecuta Fiscalía General orden de aprehensión por el delito de secuestro agravado en Tlaxiaco,4
Trabaja Fiscalía General en la investigación del robo de un bebé en el Hospital Civil,4
Logra Fiscalía General sentencia condenatoria de 12 años de prisión por el delito de violación,4
Ejecuta Fiscalía orden de aprehensión por los delitos de abuso sexual y violación,4
"Por el delito de robo, obtuvimos sentencia condenatoria contra masculino; hechos suscitados en la Cuenca",4
Logra Fiscalía sentencia condenatoria de 105 años de prisión por el delito de feminicidio,4
Detienen a uno con drogas en Juchitán de Zaragoza,4
Logra Fiscalía sentencia de 8 años por el delito de violación,4
Obtiene Fiscalía fallo condenatorio por feminicidio,4
"Por homicidio y lesiones en Nochixtlán, detienen a exjefes policiales",4
Logra Fiscalía vinculación a proceso por el delito de homicidio,4
Ejecuta Fiscalía orden de aprehensión por el delito de abuso sexual,4
Investiga Fiscalía daños a cajero en el mercado 'La Merced',4
Fiscalía General logra vinculación a proceso por el delito de feminicidio,4
La Fiscalía General logra vinculación a proceso por el delito de feminicidio en Juchitán,4
"Reconoce Fiscal General, elección de Fiscales de Delitos Electorales y de Combate a la Corrupción, por el Congreso del Estado",4
Demandarán por baches y daños vehiculares al Ayuntamiento de Oaxaca,4
"Supervisa Fiscal General, avances en construcción de Unidad de Combate al Secuestro",4
"Logra Fiscalía Especializada para Atención de Delitos contra la Mujer, sentencia condenatoria por delitos cometidos contra la mujer por razón de género",4
Detienen a sujeto por delito de resistencia de particulares en Santa Rosa Panzacola,4
"La extorsión, delito más frecuente en Oaxaca; aumentan víctimas",4
Mártires marcha invicto tras duelo vs Barrio Nueve en la jornada 5 de la Liga Municipal de Futbol,5
Lo detienen por conducir vehículo con reporte de robo en crucero de Trinidad de Viguera,4
Presentarán demanda colectiva por daños provocados por baches,4
Reportan sin daños por sismo en Huajuapan,6
Declara SCJN inconstitucional penalización del aborto,4
Llama Infonavit a aplicar seguro de daños en casas afectadas en Oaxaca,4
Recuperan dos unidades con reporte de robo en diferentes zonas de Oaxaca,4
Matan a hombre señalado de doble homicidio en San Miguel del Puerto,4
"Despenalizar aborto en México, logro de mujeres no de SCJN: Zaldívar",4
"'Extraño mi rostro', denuncia María Elena Ríos a dos años de sufrir un intento de feminicidio",4
Sin daños el aeropuerto de Acapulco,4
Ejecuta FGEO orden de aprehensión contra sujete que probablemente extorsionaba a grupo de comerciantes en Oaxaca de Juárez,4
Obtiene FGEO sentencia condenatoria de 17 años de prisión contra agresor sexual de un niño; delito cometido en la Cuenca,4
Van mil 80 inmuebles con daños considerables en Guerrero por sismo,6
"Aborto gratuito y sin prejuicios, piden feministas en Oaxaca",4
Sin reporte de daños en inmuebles público en la Costa y Huajuapan tras sismo de 7. 1,6
Monitorean daños por sismo en la Costa oaxaqueña,4
"VIDEO |Feministas se concentran en Fuente de las 8 Regiones, de Oaxaca, por despenalización global del aborto",4
Policía Auxiliar realiza patrullajes para prevenir la comisión de delitos en Oaxaca,4
"Obtuvimos sentencia condenatoria de 34 años de prisión contra dos responsables de robo y tentativa de homicidio, en taquería de Tuxtepec",4
Aprehenden a 2 implicados en robo de tiendas Oxxo,4
Adolescente es detenido por presunto homicidio de policía en la Costa,4
Obtiene FGEO sentencia de 7 años de prisión contra responsable del delito de violencia familiar cometida en la región del Istmo,4
Reportan 4 homicidios en Oaxaca,4
"Por el delito de abuso de autoridad cometido en 2010 en Santiago Pinotepa Nacional, obtuvimos sentencia condenatoria contra dos policías estatales",4
María Luisa: el feminicidio con ácido en Oaxaca que permanece en la impunidad,4
Motociclista en exceso de velocidad arrolla a dos menores y a una mujer en Tuxtla Gutiérrez,4
Imputados 3 hombres por homicidio y robo en Valles Centrales,4
Logramos enviar a prisión y vincular a proceso a tres probables responsables de homicidio de líder sindical,4
Revela Julio César Chávez que secuestraba a sus fans bajo efectos de la droga,4
La Liga el Mejor Futbol de Oaxaca reanuda sus actividades con duelos en las distintas categorías,4
Muere hombre debido a las graves lesiones que sufrió al ser atropellado en Ocotlán,4
"Obtuvimos sentencia condenatoria de 30 años de prisión contra 5 homicidas; delito cometido en 2019, en el Distrito de Choápam",4
Frustran robo de tramos de riel en inmediaciones de Juchitán,4
Reportan el robo de otra motocicleta en Loma Bonita,4
"Durante operativos aseguran drogas, dinero en efectivo y detienen a 5 personas",4
OAXACA: Robo por tercera ocasión a oficinas de Correos de México en Salina Cruz,4
Vinculan a proceso a El Cacho por homicidio de policía auxiliar,4
Golea Atlético de Madrid a Real Betis en duelo de mexicanos,4
"Encinas y Murat se comprometen a resarcir daños por la ""muerte legal"" de mil 13 comuneros",4
"[VIDEO] Ante 'brote'de robos y asaltos en Tuxtepec, la Policía Municipal, única en brindar apoyo social; la Policía Estatal no ayuda y sólo se disculpa por tener dos patrullas, revela mando",4
"Sale de prisión y lo detienen por el asesinato del exalcalde de Ejutla de Crespo, Oaxaca",4
"Tras doble asesinato en Atatlahuaca, Oaxaca, ingresa Guardia Nacional a zona de conflicto",4
OAXACA: Cae segundo implicado en asesinato del ex presidente de Ejutla,4
Detenido imputado en el homicidio del exedil de Ejutla,4
"Detiene SSP a dos por presuntos delitos contra la salud, en Coatzacoalcos",4
Sentencian a 8 años de cárcel a 2 por robo de vehículo,4
Efectúan cateo en Valles Centrales; aseguran drogas y detienen a uno,4
"En prisión y vinculado a proceso, segundo probable homicida de elemento de la PABIC; delito cometido en la Costa",4
Condena Congreso de Oaxaca asesinato de Enrique Pacheco Martínez,4
"En prisión y vinculado a proceso 'El Pona', segundo probable implicado en el delito de desaparición de personas, cometido en Tlacolula",4
"En Atzompa, Agencia Estatal de Investigaciones desarticula banda dedicada al robo de vehículos; detiene en flagrancia a 3 personas, asegura vehículos y droga",4
Reportan quema de viviendas y asesinato de cinco personas en Atatlahuca.,4
"Por el delito de violencia familiar, aprehendimos y presentamos ante juez a probable responsable: FGEO",4
La originaria de Ixtepec sancionó el duelo Juárez vs América de la Jornada 9,4
En menos de 24 horas se registraron dos feminicidios en Oaxaca,4
"Policías de Loma Bonita, frustrar robo domiciliario",4
Vinculan a proceso a imputado por homicidio de elemento de PABIC,4
"Inundaciones dejan daños en viviendas, cultivos, caminos y puentes de 17 municipios de Oaxaca",4
"Recupera SSP 12 unidades vehiculares con reporte de robo, hay tres detenidos",4
Millonario robo a casa de empeño en Salina Cruz,4
Continúa investigación del asesinato de la exalcaldesa de Veracruz y su hija: Cuitláhuac García,4
Logramos auto de formal prisión contra homicida; delito cometido en 2009 en la región de la Costa,4
Tipifica Congreso delito de fraude a migrantes indocumentados,4
Libros de ayer y hoy | Teresa Gil | El aborto,4
FGEO logra sentencia de 90 años de prisión contra multihomicida; delito cometido en Putla Villa de Guerrero,4
"En lo que va de la pandemia, suman 146 fallecidos por COVID-19 en HuajuapanS",5
Antonio Rangel y la crisis de los 30 años como vendedor triciclero de las canchas de fútbol del muro bulevar de TuxtepecS,5
Las lluvias provocan daños en red de carreteras y caminos en la CuencaS,5
Convocan en redes sociales a rodada contra obra de modernización en Símbolos PatriosS,5
Cuando el dolor se vuelve fuerza: ellas son las madres de las víctimas de feminicidio que luchan por justiciaS,5
"Jessica Anahí, amiga del balón, nació en cuna de familia futbolistasS",5
"Recibe juez amparo de clínica del ISSSTE, se dictará sentencia próximamenteS",5
Lanza San Mateo del Mar llamado de alerta por COVID-19; carecen de clínica e insumos médicosS,5
"Fabricio, pequeño guerrero de Oaxaca que lucha contra el CitomegalovirusS",5
"En Oaxaca, promueven amparos para que 200 niños reciban la vacuna anticovidS",5
"Conductor que se desplazaba a exceso de velocidad, se impacta contra montículos de tierra en TapanatepecS",5
Halla PGJE de Tlaxcala cuerpo de profesor desaparecido hace más de dos años: estaba en su anfiteatroS,5
Combinados tuvo un espectacular regreso en la Liga de Futbol del SurS,5
Pide Canacope acciones contra robos a comercios; al menos 647 negocios han sido víctima de asaltosS,5
En 10 tripulaciones habrá participación de pilotos y navegantes locales en el Rally Sierra Juárez 2021S,5
Diosa Quimera celebra a lo grande cinco años en la lucha libreS,5
Vacuna antiCOVID provoca aglomeraciones en Tlaxiaco; pobladores soportaron las inclemencias del climaS,5
"Alejandra, de 36 años, ató una cuerda a su cuello y se mató en Sola de Vega, OaxacaS",5
Promueve José Alfredo Nicolás Vera el interés por el futbol en las nuevas generacionesS,5
Proyecto MIN combate deserción escolar con reutilización de equipo de computo en OaxacaS,5
"Organizaciones de la sociedad civil, manifestaron su rechazo a la despenalización del aborto en MéxicoS",5
"Graban a delincuentes que asaltaron laboratorio en Juchitán, OaxacaS",5
Guardianes representarán a Oaxaca en un campeonato nacional de beisbolS,5
Protestan taxistas por asaltos en Huajuapan; exigen mayor seguridadS,5
"Dos varones de 16 y 18 años de edad murieron ahogados en una poza de Emiliano Zapata, VeracruzS",5
"Luego de accidente, abandonan taxi en un barranco de Huajuapan de León, OaxacaS",5
Pasajero muere dentro de un taxi de Xoxocotlán por paro cardiacoS,5
Billy Álvarez queda fuera de la Cooperativa Cruz AzulS,5
"Continúan robando tuberías y medidores, para el suministro de agua potable en Ixtepec.S",5
UNACH pone en marcha Congreso Mesoamericano de InvestigaciónS,8
Le dio un paro cardíaco a trabajador de autolavado en TuxtlaS,5
Vehículo de villa Olímpica arrolla a atleta paralímpico de judo y acaba con su sueño en TokioS,5
"El Huipil de Valle Nacional, en peligro de extinción; solo ocho personas luchan por su rescateS",5
Consiguen Chapulineros de Oaxaca contundente victoria sobre Halcones de QuerétaroS,5
Gana Karina Sosa premio Primera Novela 2021 con Caballo fantasmaS,5
Luto en el beisbol: fallece Nemorio MéndezS,5
Con participación responsable de todos tendremos un regreso a clases seguroS,5
ARRANCA EN SEPTIEMBRE LA TEMPORADA DE PESCA CAMARONERA EN SALINA CRUZ.S,5
Impulsan red de cuidados paliativos en Hospitales Generales de OaxacaS,5
Piden reconstruir escuela en CintalapaS,5
Ganan Cordero-Hernández la Carrera Panamericana 2021S,5
Fuertes lluvias provocaron daños en Tuxtla GutiérrezS,5
Rama cae sobre cables de energía eléctrica en San Martín MexicapanS,5
En agosto 316 personas se contagiaron de Covid en HuajuapanS,5
Poncho encuentra un equipo con sed de revancha: Jairo GonzálezS,5
Levantan confinamiento voluntario en San Pedro YucunamaS,5
Rinde protesta Lorena Cuéllar como Gobernadora de TlaxcalaS,5
"Detienen a dos en Juchitán y aseguraron droga, municiones y dineroS",5
Salud federal responderá amparos de vacunas a menores de edad: Nancy OrtizS,5
Banorte deberá de devolver 19. 6 de mdp al ayuntamiento de HuajuapanS,5
Piden mantener medidas sanitarias en festejos patriosS,5
Para Centro de Transfusión Sanguínea de Oaxaca por falta de insumosS,5
Piden Servicios de Salud evitar aglomeraciones en festejos patriosS,5
Inicia torneo infantil de futbol en JuchitánS,5
Bloquean Niños Héroes a la altura del IMSS en la ciudad de OaxacaS,5
"[VIDEO] Luego de parar la obra, comerciantes Tuxtepecanos lograron que empresa que rehabilita el sistema de agua potable trabaje de madrugadaS",5
Periodismo deportivo con enfoque de género para un mundo más igualitarioS,5
"Pierde la vida por COVID el luchador de Oaxaca, ""El Monarca""S",5
"'Paliativos', apoyos a artesanos durante la pandemia, revela FONARTS",5
Cierran Semovi de Símbolos Patrios por contagios de CovidS,5
Solicitan ayuda para localizar a joven desaparecido en HuajuapanS,5
Mujer se ahoga intentando salvar a dos personas en playa de Brasil; ellos lograron sobrevivirS,5
Itinerario político | Ricardo Alemán | La traición al PRI y PANS,5
Alebrijes continúa sin poder ganar: empata sin goles en partido contra Raya2S,5
Reporta SEP 528 escuelas afectadas tras el terremoto de 7. 1S,5
Retiran a ambulantes para ceremonia del Grito en OaxacaS,5
"A Valdemar lo amarraron de pies y manos y lo ejecutaron; su cadáver lo tiraron en carretera federal de Tapanatepec, OaxacaS",5
Mantienen alerta por mar de fondo en la Costa de OaxacaS,5
En Chiapas analizan escuelas que regresaron a clases presencialesS,5
"Ante paro de labores, Hospital ""Dr. Macedonio Benítez Fuentes"" de Juchitán se llena de desechosS",5
"Aún con amparo, niegan vacuna anticovid a menor con diabetesS",5
"Oaxaca, presente en Polonia a través de la pintura de Jesús GonzálezS",5
10 frases que aplicamos cuando queremos 'cortar'a alguienS,5
Advierten expertas de la UNAM que el regreso a clases presenciales podría ocasionar trastornosS,5
"Para octubre, espera Oaxaca derrama de 15 mdp por Carrera Panamericana: Secretaría de TurismoS",5
Piden cancelar festejos patrios masivos en municipios de OaxacaS,5
[VIDEO]Policía vial intercepta autobuses con más de 200 migrantes centroamericanos en OaxacaS,5
Susana Fuentes acudió al Campeonato de 1° FuerzaS,5
"VIDEO | ""De un bocado"", hombre utiliza cubreboca para comer anillos y robarlos de una joyería en PueblaS",5
No hay daños en comunidades ni en la red carretera por lluvias en la CostaS,5
Indajani vence al líder Guerreros en choque de la Liga de Futbol de Santo Domingo TehuantepecS,5
"TIJUANA: Joven de 18 años, el principal sospechoso de asesinar a su bebé a golpesS",5
Acuerda Canirac alternativas para no recortar empleos durante desplome de turismoS,5
Istmeño Alexis Elbor Alfaro imparte justicia en la LMBS,5
Correrán este sábado el Rally Sierra Juárez OAC 2021S,5
Casi 10 mil menores se contagiaron en regreso a clases presenciales: SSaS,5
Impulsa Conade Mundial de Beisbol Sub 23S,5
"Se forma tormenta tropical ""Nicholas"", en el Golfo de México: ConaguaS",6
Alejarse de ríos y montañas ante intensas lluvias: RECS,5
Yalitza Aparicio viaja a Puebla y visita las Cascadas ArcoirisS,5
"En Oaxaca, no se detectaron casos de covid-19 en primera semana de clases: IEEPOS",5
Gabriel García Hernández y Alejandro Del Valle intentaron privatizar los Centros de BienestarS,5
Sujetos desconocidos saquean domicilio ajeno durante la madrugada en HuajuapanS,5
"En Oaxaca lanzan programa para obtener créditos exclusivamente para equipos de refrigeración, con cargo al recibo de energía eléctrica.S",5
Taxistas sufren accidente en calle Casimiro Ramírez de HuajuapanS,5
Alebrijes de Oaxaca y Compañía Minera Cuzcatlán establecen alianza en favor del desarrollo del deporte en OaxacaS,5
Va el luchador oaxaqueño Érick Uriel Barroso busca boleto a los Panamericanos en ColombiaS,5
"Charlas, deporte & caféS",5
La atleta de Oaxaca Cecilia Ramírez triunfa en el Campeonato Mundial de TriatlónS,5
Siete lesionados en accidente automovilístico en CintalapaS,5
Pollero llevaba cuatro centroamericanos; lo detienen y encarcelan en OaxacaS,5
"Aprehende Fiscalía General a segundo probable responsable del triple homicidio en bar 'La Parranda', en Juchitán de ZaragozaS",5
Coyula recupera terreno y consigue su tercera victoria al doblegar a Beisbol SportS,5
‘Depor’ y Santos FC sostuvieron amistoso en Tuxtla GutiérrezS,5
"Se cumple una década de impunidad, a balazos le quitaron la vida al ex Presidente de Tuxtepec Gustavo PachecoS",5
Teléfono rojo | José Ureña | Marko hunde al PANS,5
'Toda la fuerza Institucional para hacer justicia y capturar a homicidas de Agente; no detendremos las acciones contra la delincuencia': Fiscal GeneralS,5
Conductor vuelca camioneta y la abandona en avenida San FelipeS,5
"A prisión y vinculado a proceso probable delincuente que robó equipo en escuela para extranjeros, en Oaxaca de JuárezS",5
Este es el programa de la ceremonia 'excepcional'del Grito de Independencia de AMLOS,5
"Aprehende Fiscalía General probable responsable del triple homicidio cometido en el bar 'La Parranda', en Juchitán de ZaragozaS",5
"Investiga Fiscalía General triple homicidio cometido en San Marcial Ozolotepec, Distrito de MiahuatlánS",5
"Obtuvimos sentencia condenatoria de 44 años de prisión contra dos masculinos que intentaron privar de la vida a una mujer, en la región MixtecaS",5
Cuauhtémoc Blanco es vinculado en una red de lavado de dinero y desvío de recursosS,5
Van Cruz Azul y Rayados por boleto a la final de ConcachampionsS,5
"Realizará Registro Civil registros de nacimientos gratuitos en la Sierra Sur, Istmo y Cuenca del PapaloapanS",5
Mauricio Kuri garantiza que Gallos Blancos se quedará en QuerétaroS,5
OAXACA: Buscaban comida para su familia y quedaron tras las rejasS,5
Lluvias provocan inundaciones en 4 colonias de HuajuapanS,6
Detienen a 5 presuntos asaltantes en la ciudad de HuajuapanS,5
Los taxis aéreos de la NASA ya iniciaron sus primeras pruebas de vueloS,5
FGEO aprehende en Puebla a probables responsables de multihomicidio cometido en Oaxaca; ya están vinculados a procesoS,5
En casos de homicidios continuaremos aprehendiendo a más responsables: Fiscal GeneralS,5
Presentan al equipo de fútbol de tercera división profesional Antequera FCS,5
"Oaxaca Juquilita va para la 54 Gran Carrera Ciclista de Yehualtepec, PueblaS",5
Logramos otra sentencia condenatoria contra sujeto que intentó matar a una mujer; seguiremos luchando contra la impunidad: RVMS,5
"[VIDEO] Violento domingo en Oaxaca: tres hombres son ejecutados, dos en la Costa y uno en la Cuenca del PapaloapanS",5
"Tras ser detenidos en flagrancia, presentamos ante Juez a sujetos que privaron de su libertad a una persona, en jurisdicción de Ocotlán: FGEOS",5
Obtiene Fiscalía General sentencia contra otro abusador sexual infantil en Oaxaca; no permitiremos impunidad: RVMS,5
"A prisión y vinculado a proceso probable responsable de triple homicidio, en Putla Villa de GuerreroS",5
"Fiscalía General detiene a probable líder delincuencial, en San Martín MexicapanS",5
Entrega Fiscal General Rubén Vasconcelos Méndez uniformes y equipo táctico a elementos de la Agencia Estatal de InvestigacionesS,5
"Fiscalía General aprehende y lleva a audiencia a probable responsable del delito de secuestro contra socios de la Cooperativa Cruz Azul, en el IstmoS",5
"En prisión preventiva masculino que lesionó con disparo de arma de fuego a una mujer, en Ánimas Trujano: Fiscalía GeneralS",5
Juego de ojos | Miguel Ángel Sánchez de Armas | AvándaroS,5
En casos de abuso sexual infantil no habrá impunidad y continuaremos aprehendiendo a más responsables: RVMS,5
Todos Santos XanduS,5
"Logra Fiscalía General aprehender en Oaxaca a 'El Babas', probable líder criminal y responsable de diversos delitos cometidos en PueblaS",5
"Seguro de Desempleo, viable para 2022: diputados federales por QuerétaroS",5
Juez concede amparo a comunidades zapotecas; frenan central eólica Gunna Sicarú en OaxacaS,5
"Tras cateo en Juchitán, Fiscalía General aprehende a probable homicida y lo presenta ante Juez; se le aseguraron armas, cartuchos y drogaS",5
"Milo Vela, el reporterazo y genio de los titularesS",5
A prisión dos masculinos que intentaron privar de la vida a una mujer; no daremos tregua en la violencia contra mujeres: FGEOS,5
"Logra Fiscalía General aprehender a objetivo prioritario responsable de múltiples asaltos a tiendas Oxxo, en la región del Istmo y CostaS",5
Reconoce Banco Interamericano de Desarrollo a la Fiscalía General por servicios digitales de atención a víctimas de violenciaS,5
Autoriza Querétaro matrimonios entre personas del mismo sexoS,5
Sin registrarse nuevos contagios de Covid 19 en escuelas de QuerétaroS,5
Preparan feria del elote en HuajuapanS,5
"[VIDEO] Alertan presunta captura arbitraria de hombre discapacitado y con Covid-19 en Tuxtepec; policías lo sacaron de su casa sin motivo, alega su familiaS",5
Medallistas de Oaxaca van con todo para clasificar a los primeros Panamericanos Juveniles en ColombiaS,5
"Gacelas, obra teatral de Tehuantepec, de gira nacional en Oaxaca y Puebla.S",5
Se suman entidades a la lucha por la denominación de origen del mezcalS,5
Advierten que el sexting es una forma de extorsión en HuajuapanS,5
Fiscales y Procuradores acuerdan fortalecer la procuración de justicia en el país: Vasconcelos MéndezS,5
"LOGRA FISCALÍA GENERAL VINCULAR A PROCESO A SUJETO ACUSADO DE HOMICIDIO, DETENIDO EN TLAXCALAS",5
LOGRA FISCALÍA GENERAL DETENCIÓN DE PROBABLE HOMICIDA EN TLAXCALAS,5
"Muere Sócrates Campus Lemus, ex activista del 68, en MonterreyS",5
"A cuatro años del terremoto en Oaxaca, Juchitán sigue golpeado y heridoS",5
"En Guadalajara, se ejecuta orden de aprehensión contra peligroso homicida.S",5
Aseguran medalla equipos mexicanos en Mundial de Tiro con ArcoS,5
Beneficia IEEPO con mobiliario y equipo a 64 escuelas de la región del IstmoS,5
"En menos de 24 horas se registraron sismos en 12 estados de México, fenómeno pocas veces vistoS",5
Ocultaron deuda pública en cuatro municipios de Oaxaca durante este 2021: OsfeoS,5
Congreso de Oaxaca declara Velas Istmeñas como patrimonio cultural inmaterial del estadoS,5
Robo de 30 pesos mantiene en prisión a adulto octogenario en TlalpanS,5
Confían en recuperación económica tras inundaciones en QuerétaroS,6
Supera su nivel máximo presa de Yosocuta en HuajuapanS,5
"Vacunan contra Covid-19 a otros 15 niños en Oaxaca, gracias a amparos contra el gobierno federalS",5
"Un terremoto de magnitud 7, 1 sacude el centro de MéxicoS",5
Grupos de presión universitarios dejan sin transporte a usuariosS,5
"En Querétaro, muere por Covid bebé de nueve meses de nacidoS",5
"Lo asesinan con múltiples disparos de armas de asalto, en TuxpanS",5
Soldados se pasaron de la raya: fueron detenidos por oficiales de aduanales en EUS,5
"‘¡Otra más!’, amenaza regidor de Pachuca acusado de lucrar con rastro municipalS",5
Explota paquete-bomba en vivienda de PueblaS,5
"En Acapulco, ya colocaron el letrero de la Secretaría de Salud federalS",5
La UNAM anuncia el regreso parcial a clases presenciales por el semáforo amarilloS,5
Señalizan deslave en carretera de Santos Reyes NopalaS,5
Retumba el nombre de Oaxaca en la Copa Nacional de Ciclismo de MontañaS,5
Confiesa Pelé que le detectaron un tumor en el colonS,5
Tigres se consolida en el liderato de la Liga Neza Guete de futbol nueveS,5
"Ruckitos de Valles Centrales, campeones del Cuadrangular de Beisbol de 50 Años y MásS",5
New Town Sport logra su primer título en la Liga La Reta de futbol sieteS,5
Liberaron a 14 militares detenidos en frontera de Chihuahua con EEUU; uno portaba marihuanaS,5
"En el abandono total la ciudad de Oaxaca, ahora se llena de basura.S",5
Wolverhampton asume el trono de categoría sub 15 de la Liga Galaxia de futbol rápidoS,5
Entrega el IEEPO mobiliario y equipo a 64 escuelas del IstmoS,5
Gana oaxaqueña Campeonato Nacional Selectivo Señor y Señorita México 2021 NabbaS,5
México futbolísticamente puede dar más: Jorge TheilerS,5
Tecnológico se lleva el triunfo en la jornada 8 del torneo de futbol de veteranosS,5
"El futbol lo hace soñar, David Villalobos busca defender en un equipo profesionalS",5
Mártires marcha invicto tras duelo vs Barrio Nueve en la jornada 5 de la Liga Municipal de FutbolS,5
Continúa la disputa del Mole de Caderas entre Oaxaca y PueblaS,5
Istmeño Alfredo Luises un árbitro enamorado del voleibol; logró ser acreditado por la FederaciónS,5
Logra estudiante de 13 años amparo para recibir vacuna contra Covid 19S,5
Conmemoran el cuarto aniversario del terremoto del 2017 en JuchitánS,5
Reportan sin daños por sismo en HuajuapanS,6
Mujer termina lesionada tras derrapar con su motocicleta en carretera de HuajuapanS,5
"Activan torneos oficiales de futbol en el Istmo, Costa y Cuenca del PapaloapanS",5
Preparan el primer Torneo Nacional de Salto de Cuerda Acrobático 2021S,5
"Piratas, campeón del Estatal de beisbolS",5
Acuerdan ingreso de brigadas forestales para atender su zona boscosaS,5
'Salina Cruz'una ciudad cultural además de industrial y el sacerdote José de Jesús Gutiérrez.S,5
Continúan suspendidos deportes de conjunto en TuxtepecS,5
